sourcedata,id,endPosition,startPosition,type,word
盐酸环丙沙星乳膏和维生素a软膏哪个好?针对毛囊角化,378,14,9,商品名,维生素a软膏
盐酸环丙沙星乳膏和维生素a软膏哪个好?针对毛囊角化,378,24,21,疾病,毛囊角化
盐酸环丙沙星乳膏涂抹龟头上可以吗pxug<br?,379,7,0,商品名,盐酸环丙沙星乳膏
盐酸环丙沙星乳膏涂抹龟头上可以吗,380,7,0,商品名,盐酸环丙沙星乳膏
注射用普罗碘铵多少为一个疗程?,381,6,0,商品名,注射用普罗碘铵
吡罗昔康胶囊的禁忌症有哪些?,382,5,0,商品名,吡罗昔康胶囊
吡罗昔康胶囊的不良反应有哪些?,383,5,0,商品名,吡罗昔康胶囊
吡罗昔康胶囊的用法用量是怎样的?,384,5,0,商品名,吡罗昔康胶囊
吡罗昔康胶囊的主要成分有哪些?,385,5,0,商品名,吡罗昔康胶囊
吡罗昔康胶囊的注意事项有哪些?,386,5,0,商品名,吡罗昔康胶囊
吡罗昔康胶囊的用药注意事项有哪些?,387,5,0,商品名,吡罗昔康胶囊
吡罗昔康胶囊的药理毒理是怎样的?,388,5,0,商品名,吡罗昔康胶囊
求吡罗昔康胶囊药品说明书,389,6,1,商品名,吡罗昔康胶囊
吡罗昔康胶囊的药代动力学是怎样的?,390,5,0,商品名,吡罗昔康胶囊
氢溴酸右美沙芬糖浆和复方氢溴酸右美沙芬糖浆是一样的吗?,391,20,10,商品名,复方氢溴酸右美沙芬糖浆
氢溴酸右美沙芬糖浆和复方氢溴酸右美沙芬糖浆是一样的吗?,391,8,0,商品名,氢溴酸右美沙芬糖浆
孕妇使用氢溴酸右美沙芬糖浆会有什么副作用?,392,12,4,商品名,氢溴酸右美沙芬糖浆
孕妇使用氢溴酸右美沙芬糖浆会有什么副作用?,392,1,0,禁忌人群,孕妇
氢溴酸右美沙芬糖浆过量有什么问?,393,8,0,商品名,氢溴酸右美沙芬糖浆
复方氢溴酸右美沙芬糖浆喝了会拉肚子?,394,10,0,商品名,复方氢溴酸右美沙芬糖浆
复方氢溴酸右美沙芬糖浆喝了会拉肚子?,394,16,14,疾病,拉肚子
可以用温水送服氢溴酸右美沙芬糖浆?,395,15,7,商品名,氢溴酸右美沙芬糖浆
七十天的宝宝可以喝复方氢溴酸右美沙芬糖浆吗?,396,19,9,商品名,复方氢溴酸右美沙芬糖浆
七十天的宝宝可以喝复方氢溴酸右美沙芬糖浆吗?,396,5,0,禁忌人群,七十天的宝宝
要紧吗?5岁半小朋友复方氢溴酸右美沙芬糖浆误喝了?,397,20,10,商品名,复方氢溴酸右美沙芬糖浆
要紧吗?5岁半小朋友复方氢溴酸右美沙芬糖浆误喝了?,397,9,4,禁忌人群,5岁半小朋友
干咳5天了口服复方甘草糖浆和氢溴酸右美沙芬糖浆可以吗?,398,1,0,疾病,干咳
干咳5天了口服复方甘草糖浆和氢溴酸右美沙芬糖浆可以吗?,398,22,14,商品名,氢溴酸右美沙芬糖浆
干咳5天了口服复方甘草糖浆和氢溴酸右美沙芬糖浆可以吗?,398,12,7,商品名,复方甘草糖浆
美敏伪麻溶液和复方氢溴酸右美沙芬糖浆一起喝会怎?,399,5,0,商品名,美敏伪麻溶液
美敏伪麻溶液和复方氢溴酸右美沙芬糖浆一起喝会怎?,399,17,7,商品名,复方氢溴酸右美沙芬糖浆
澳博达盐酸西替利嗪滴剂和杰捷盐酸西替利嗪滴剂哪个好?,400,2,0,商品名,澳博达
澳博达盐酸西替利嗪滴剂和杰捷盐酸西替利嗪滴剂哪个好?,400,13,12,商品名,杰捷
澳博达盐酸西替利嗪滴剂和杰捷盐酸西替利嗪滴剂哪个好?,400,10,3,商品名,盐酸西替利嗪滴剂
澳博达盐酸西替利嗪滴剂和杰捷盐酸西替利嗪滴剂哪个好?,400,21,14,商品名,盐酸西替利嗪滴剂
宝宝多吃了盐酸西替利嗪滴剂,401,1,0,禁忌人群,宝宝
宝宝多吃了盐酸西替利嗪滴剂,401,12,5,商品名,盐酸西替利嗪滴剂
盐酸西替利嗪滴剂能否经常服用?,402,7,0,商品名,盐酸西替利嗪滴剂
盐酸西替利嗪滴剂能和通窍鼻炎颗粒前后一起口服吗,403,7,0,商品名,盐酸西替利嗪滴剂
盐酸西替利嗪滴剂能和通窍鼻炎颗粒前后一起口服吗,403,15,10,商品名,通窍鼻炎颗粒
盐酸西替利嗪滴剂宝宝可以用吗?,404,7,0,商品名,盐酸西替利嗪滴剂
盐酸西替利嗪滴剂宝宝可以用吗?,404,9,8,禁忌人群,宝宝
盐酸西替利嗪滴剂是吃还是外用?,405,7,0,商品名,盐酸西替利嗪滴剂
盐酸西替利嗪滴剂是激素药?,406,7,0,商品名,盐酸西替利嗪滴剂
盐酸西替利嗪滴剂是激素药?,406,11,9,药物类别,激素药
盐酸西替利嗪滴剂婴儿可以用?,407,7,0,商品名,盐酸西替利嗪滴剂
盐酸西替利嗪滴剂婴儿可以用?,407,9,8,禁忌人群,婴儿
盐酸西替利嗪滴剂怎么使用?,408,7,0,商品名,盐酸西替利嗪滴剂
宝宝可以口服盐酸西替利嗪滴剂吗?,409,1,0,禁忌人群,宝宝
宝宝可以口服盐酸西替利嗪滴剂吗?,409,13,6,商品名,盐酸西替利嗪滴剂
盐酸西替利嗪片与盐酸西替利嗪滴剂有什么区别?,410,6,0,商品名,盐酸西替利嗪片
盐酸西替利嗪片与盐酸西替利嗪滴剂有什么区别?,410,15,8,商品名,盐酸西替利嗪滴剂
盐酸西替利嗪滴剂疗程,411,7,0,商品名,盐酸西替利嗪滴剂
常吃抗过敏药盐酸西替利嗪滴剂有何副作用?,412,5,2,药物类别,抗过敏药
常吃抗过敏药盐酸西替利嗪滴剂有何副作用?,412,13,6,商品名,盐酸西替利嗪滴剂
9个月24斤的宝宝过敏身上起了很多红疙瘩盐酸西替利嗪滴剂如何用药剂量多少9个月24斤的宝宝如何用药剂量多少曾经的9个月24斤的宝宝如何用药剂量多?,413,10,9,疾病,过敏
9个月24斤的宝宝过敏身上起了很多红疙瘩盐酸西替利嗪滴剂如何用药剂量多少9个月24斤的宝宝如何用药剂量多少曾经的9个月24斤的宝宝如何用药剂量多?,413,8,0,禁忌人群,9个月24斤的宝宝
9个月24斤的宝宝过敏身上起了很多红疙瘩盐酸西替利嗪滴剂如何用药剂量多少9个月24斤的宝宝如何用药剂量多少曾经的9个月24斤的宝宝如何用药剂量多?,413,19,17,疾病,红疙瘩
9个月24斤的宝宝过敏身上起了很多红疙瘩盐酸西替利嗪滴剂如何用药剂量多少9个月24斤的宝宝如何用药剂量多少曾经的9个月24斤的宝宝如何用药剂量多?,413,27,20,商品名,盐酸西替利嗪滴剂
9个月24斤的宝宝过敏身上起了很多红疙瘩盐酸西替利嗪滴剂如何用药剂量多少9个月24斤的宝宝如何用药剂量多少曾经的9个月24斤的宝宝如何用药剂量多?,413,44,36,禁忌人群,9个月24斤的宝宝
9个月24斤的宝宝过敏身上起了很多红疙瘩盐酸西替利嗪滴剂如何用药剂量多少9个月24斤的宝宝如何用药剂量多少曾经的9个月24斤的宝宝如何用药剂量多?,413,64,56,禁忌人群,9个月24斤的宝宝
未满月婴儿吃盐酸西替利嗪滴剂过量会怎样?,414,4,0,禁忌人群,未满月婴儿
未满月婴儿吃盐酸西替利嗪滴剂过量会怎样?,414,13,6,商品名,盐酸西替利嗪滴剂
宝宝吃了盐酸西替利嗪滴剂药过量有什么反应,415,1,0,禁忌人群,宝宝
宝宝吃了盐酸西替利嗪滴剂药过量有什么反应,415,12,4,商品名,盐酸西替利嗪滴剂药
奥拉西坦胶囊的禁忌有哪些呢?,416,5,0,商品名,奥拉西坦胶囊
奥拉西坦胶囊的不良反应有什么?,417,5,0,商品名,奥拉西坦胶囊
奥拉西坦胶囊有副作用吗?,418,5,0,商品名,奥拉西坦胶囊
奥拉西坦胶囊产地不一样疗效一样吗,419,5,0,商品名,奥拉西坦胶囊
奥拉西坦胶囊的不良反应是什么?,420,5,0,商品名,奥拉西坦胶囊
请问吃了奥拉西坦胶囊有没有什么副作用?,421,9,4,商品名,奥拉西坦胶囊
健朗星(奥拉西坦胶囊)服用不良反应有哪些?,422,2,0,商品名,健朗星
健朗星(奥拉西坦胶囊)服用不良反应有哪些?,422,9,4,商品名,奥拉西坦胶囊
曲金刚胺凝胶的注意事项?,423,5,0,商品名,曲金刚胺凝胶
曲金刚胺凝胶的用法用量?,424,5,0,商品名,曲金刚胺凝胶
曲金刚胺凝胶注意什么?,425,5,0,商品名,曲金刚胺凝胶
曲金刚胺凝胶需要注意什么呢,426,5,0,商品名,曲金刚胺凝胶
"患有耳聋,注射葛根素葡萄糖注射液有什么副作用",427,3,2,疾病,耳聋
"患有耳聋,注射葛根素葡萄糖注射液有什么副作用",427,15,5,商品名,注射葛根素葡萄糖注射液
富马酸氯马斯汀胶囊的注意事项是什么,428,8,0,商品名,富马酸氯马斯汀胶囊
求克霉唑涂膜药品说明书,429,5,1,商品名,克霉唑涂膜
求维生素C钠胶囊说明书?,430,7,1,商品名,维生素C钠胶囊
谷氨酰胺颗粒药效成份一样吗?,431,5,0,商品名,谷氨酰胺颗粒
求复方谷氨酰胺颗粒药品说明书,432,8,1,商品名,复方谷氨酰胺颗粒
浅表性胃炎长期吃复方谷氨酰胺颗粒可以?,433,4,0,疾病,浅表性胃炎
浅表性胃炎长期吃复方谷氨酰胺颗粒可以?,433,15,8,商品名,复方谷氨酰胺颗粒
铝碳酸镁混悬液有哪些注意事项?,434,6,0,商品名,铝碳酸镁混悬液
求铝碳酸镁混悬液说明书?,435,7,1,商品名,铝碳酸镁混悬液
铝碳酸镁混悬液可以长期服用吗?,436,6,0,商品名,铝碳酸镁混悬液
谁能给我一份结合雌激素乳膏说明书?,437,12,6,商品名,结合雌激素乳膏
盐酸丙哌维林片有什么不良反应?,438,6,0,商品名,盐酸丙哌维林片
他克莫司滴眼液有何副作用?,439,6,0,商品名,他克莫司滴眼液
求氯膦酸二钠胶囊说明书?,440,7,1,商品名,氯膦酸二钠胶囊
求氯膦酸二钠胶囊药品说明书,441,7,1,商品名,氯膦酸二钠胶囊
伏立康唑胶囊的用法与用量是什么?,442,5,0,商品名,伏立康唑胶囊
缩宫素注射液有哪些不良反应?,445,5,0,商品名,缩宫素注射液
缩宫素注射液的药理是怎样的?,446,5,0,商品名,缩宫素注射液
缩宫素注射液使用时要注意什么?,447,5,0,商品名,缩宫素注射液
缩宫素注射液有着怎样的性状?,448,5,0,商品名,缩宫素注射液
卡贝缩宫素注射液副作用有哪些?,449,7,0,商品名,卡贝缩宫素注射液
缩宫素注射液的用法与用量是怎样的?,450,5,0,商品名,缩宫素注射液
卡贝缩宫素注射液用药禁忌是什么?,451,7,0,商品名,卡贝缩宫素注射液
卡贝缩宫素注射液的用法是什么?,452,7,0,商品名,卡贝缩宫素注射液
求盐酸伊曲康唑胶囊说明书?,453,8,1,商品名,盐酸伊曲康唑胶囊
盐酸伊曲康唑胶囊对人有什么副作用,454,7,0,商品名,盐酸伊曲康唑胶囊
贝美前列素滴眼液有哪些注意事项?,455,7,0,商品名,贝美前列素滴眼液
贝美前列素滴眼液有何副作用?,456,7,0,商品名,贝美前列素滴眼液
多抗甘露聚糖肽口服液说明书,457,9,0,商品名,多抗甘露聚糖肽口服液
您好甘露聚糖肽口服液能长期服用吗有副作用?,458,9,2,商品名,甘露聚糖肽口服液
双氯芬酸钠喷雾剂有哪些注意事项?,459,7,0,商品名,双氯芬酸钠喷雾剂
求双氯芬酸钠喷雾剂说明书?,460,8,1,商品名,双氯芬酸钠喷雾剂
瑞旨瑞舒伐他汀钙片与京新瑞舒伐他汀钙片哪个好?,461,1,0,商品名,瑞旨
瑞旨瑞舒伐他汀钙片与京新瑞舒伐他汀钙片哪个好?,461,8,2,商品名,瑞舒伐他汀钙片
瑞旨瑞舒伐他汀钙片与京新瑞舒伐他汀钙片哪个好?,461,11,10,商品名,京新
瑞旨瑞舒伐他汀钙片与京新瑞舒伐他汀钙片哪个好?,461,18,12,商品名,瑞舒伐他汀钙片
阿伐他汀钙片和瑞舒伐他汀钙片哪个好?,462,13,7,商品名,瑞舒伐他汀钙片
阿伐他汀钙片和瑞舒伐他汀钙片哪个好?,462,5,0,商品名,阿伐他汀钙片
(瑞舒伐他汀钙片)能长期不服用吗?,463,7,1,商品名,瑞舒伐他汀钙片
瑞舒伐他汀钙片和阿托伐他汀钙片成份.,464,6,0,商品名,瑞舒伐他汀钙片
瑞舒伐他汀钙片和阿托伐他汀钙片成份.,464,14,8,商品名,阿托伐他汀钙片
瑞舒伐他汀钙片(可定)和瑞舒伐他汀(京诺)哪个好?,465,6,0,商品名,瑞舒伐他汀钙片
瑞舒伐他汀钙片(可定)和瑞舒伐他汀(京诺)哪个好?,465,9,8,商品名,可定
瑞舒伐他汀钙片(可定)和瑞舒伐他汀(京诺)哪个好?,465,19,18,商品名,京诺
瑞舒伐他汀钙片可定和瑞舒伐他汀钙胶囊清力平哪个好,466,6,0,商品名,瑞舒伐他汀钙片
瑞舒伐他汀钙片可定和瑞舒伐他汀钙胶囊清力平哪个好,466,8,7,商品名,可定
瑞舒伐他汀钙片可定和瑞舒伐他汀钙胶囊清力平哪个好,466,17,10,商品名,瑞舒伐他汀钙胶囊
瑞舒伐他汀钙片可定和瑞舒伐他汀钙胶囊清力平哪个好,466,20,18,商品名,清力平
瑞舒伐他汀钙片(可定)是可以长期服用吗?,467,6,0,商品名,瑞舒伐他汀钙片
瑞舒伐他汀钙片(可定)是可以长期服用吗?,467,9,8,商品名,可定
瑞舒伐他汀钙片要注意什?,468,6,0,商品名,瑞舒伐他汀钙片
瑞舒伐他汀钙片副作用是什么?,469,6,0,商品名,瑞舒伐他汀钙片
辛伐他汀片和瑞舒伐他汀钙片疗效是否一样?,470,4,0,商品名,辛伐他汀片
辛伐他汀片和瑞舒伐他汀钙片疗效是否一样?,470,12,6,商品名,瑞舒伐他汀钙片
瑞舒伐他汀钙片和富硒他汀哪个好点?,471,6,0,商品名,瑞舒伐他汀钙片
阿托伐他汀钙片和瑞舒伐他汀钙片对脑梗塞的作用哪个好,472,6,0,商品名,阿托伐他汀钙片
阿托伐他汀钙片和瑞舒伐他汀钙片对脑梗塞的作用哪个好,472,14,8,商品名,瑞舒伐他汀钙片
阿托伐他汀钙片和瑞舒伐他汀钙片对脑梗塞的作用哪个好,472,18,16,疾病,脑梗塞
注射用盐酸多西环素比盐酸多西环素胶丸、片的作用有什么不一样?,474,8,0,商品名,注射用盐酸多西环素
注射用盐酸多西环素比盐酸多西环素胶丸、片的作用有什么不一样?,474,17,10,商品名,盐酸多西环素胶丸
吲哚美辛巴布膏有哪些注意事项?,475,6,0,商品名,吲哚美辛巴布膏
吲哚美辛巴布膏副作用大吗?,476,6,0,商品名,吲哚美辛巴布膏
吲哚美辛巴布膏有哪些成份?,477,6,0,商品名,吲哚美辛巴布膏
吲哚美辛巴布膏有何副作用?,478,6,0,商品名,吲哚美辛巴布膏
吲哚美辛巴布膏的注意事项具体有哪些方面的?,479,6,0,商品名,吲哚美辛巴布膏
吲哚美辛巴布膏的用法用量?,480,6,0,商品名,吲哚美辛巴布膏
求吲哚美辛巴布膏说明书?,481,7,1,商品名,吲哚美辛巴布膏
美林布洛芬混悬滴剂有副作用吗?,483,1,0,商品名,美林
美林布洛芬混悬滴剂有副作用吗?,483,8,2,商品名,布洛芬混悬滴剂
美林布洛芬混悬液和美林布洛芬混悬滴剂的成份是一样的吗?,484,1,0,商品名,美林
美林布洛芬混悬液和美林布洛芬混悬滴剂的成份是一样的吗?,484,7,2,商品名,布洛芬混悬液
美林布洛芬混悬液和美林布洛芬混悬滴剂的成份是一样的吗?,484,17,11,商品名,布洛芬混悬滴剂
美林布洛芬混悬滴剂有没有什么副作用?,485,1,0,商品名,美林
美林布洛芬混悬滴剂有没有什么副作用?,485,8,2,商品名,布洛芬混悬滴剂
布洛芬混悬滴剂(美林)长时间喝会不会有什么副作用呢?,486,6,0,商品名,布洛芬混悬滴剂
布洛芬混悬滴剂(美林)长时间喝会不会有什么副作用呢?,486,9,8,商品名,美林
小儿感冒退热糖浆和布洛芬混悬滴剂哪个好?,487,7,0,商品名,小儿感冒退热糖浆
小儿感冒退热糖浆和布洛芬混悬滴剂哪个好?,487,15,9,商品名,布洛芬混悬滴剂
布洛芬混悬滴剂是怎么用法啊?,488,6,0,商品名,布洛芬混悬滴剂
怎么办?我小孩吃布洛芬混悬滴剂过量?,489,14,8,商品名,布洛芬混悬滴剂
求氯化钾葡萄糖注射液药品说明书,498,9,4,商品名,葡萄糖注射液
红霉素软膏跟红霉素眼膏一样?,499,4,0,商品名,红霉素软膏
红霉素软膏跟红霉素眼膏一样?,499,10,6,商品名,红霉素眼膏
红霉素软膏和红霉素眼膏一样么?,500,4,0,商品名,红霉素软膏
红霉素软膏和红霉素眼膏一样么?,500,10,6,商品名,红霉素眼膏
红霉素眼膏和红霉素软膏一样?,501,4,0,商品名,红霉素眼膏
红霉素眼膏和红霉素软膏一样?,501,10,6,商品名,红霉素软膏
红霉素眼膏和红霉素软膏是一样的吗?谢谢,502,4,0,商品名,红霉素眼膏
红霉素眼膏和红霉素软膏是一样的吗?谢谢,502,10,6,商品名,红霉素软膏
1%新霉素软膏和红霉素软膏一样吗??,503,12,8,商品名,红霉素软膏
1%新霉素软膏和红霉素软膏一样吗??,504,12,8,商品名,红霉素软膏
金霉素软膏跟红霉素软膏一样吗,505,10,6,商品名,红霉素软膏
红霉素眼膏和红霉素软膏是一样?,506,4,0,商品名,红霉素眼膏
红霉素眼膏和红霉素软膏是一样?,506,10,6,商品名,红霉素软膏
红霉素眼膏和红霉素软膏一样吗?,507,4,0,商品名,红霉素眼膏
红霉素眼膏和红霉素软膏一样吗?,507,10,6,商品名,红霉素软膏
金霉素软膏和红霉素软膏的功效一样吗?,508,10,6,商品名,红霉素软膏
长针眼用红霉素软膏好吗有哪些要注意的用红霉素软膏好?,509,8,4,商品名,红霉素软膏
樟脑磺酸钠注射液注意事项有哪些?,510,7,0,商品名,樟脑磺酸钠注射液
樟脑磺酸钠注射液性状是什么?,511,7,0,商品名,樟脑磺酸钠注射液
使用樟脑磺酸钠注射液要注意什么?,512,9,2,商品名,樟脑磺酸钠注射液
樟脑磺酸钠注射液用法与用量是多少?,513,7,0,商品名,樟脑磺酸钠注射液
注射盐酸倍他司汀注射液有哪些注意事项?,522,10,2,商品名,盐酸倍他司汀注射液
硫酸奈替米星注射液有哪些副作用?,524,8,0,商品名,硫酸奈替米星注射液
硫酸奈替米星注射液用法用量是什么?,525,8,0,商品名,硫酸奈替米星注射液
求氟罗沙星注射液药品说明书,526,7,1,商品名,氟罗沙星注射液
高三尖杉酯碱注射液有哪些不良反应?,530,8,0,商品名,高三尖杉酯碱注射液
病人使用高三尖杉酯碱注射液可能会有哪些不良反应?,531,12,4,商品名,高三尖杉酯碱注射液
临床上应用高三尖杉酯碱注射液过程中有哪些配伍禁忌?,532,13,5,商品名,高三尖杉酯碱注射液
环孢素胶囊有什么副作用,533,4,0,商品名,环孢素胶囊
服用环孢素胶囊有什么不良反应?,534,6,2,商品名,环孢素胶囊
环孢素胶囊的【药理作用】是什么?,535,4,0,商品名,环孢素胶囊
环孢素胶囊的禁忌?,536,4,0,商品名,环孢素胶囊
服用环孢素胶囊的注意事项是什么?,537,6,2,商品名,环孢素胶囊
请问田可环孢素胶囊有什么副作用?,538,3,2,商品名,田可
请问田可环孢素胶囊有什么副作用?,538,8,4,商品名,环孢素胶囊
氟康唑氯化钠注射液膀胱灌注有什么副作用?,539,8,0,商品名,氟康唑氯化钠注射液
氟康唑氯化钠注射液能不能往耳朵里滴有没有什么副作用?,540,8,0,商品名,氟康唑氯化钠注射液
服用乙酰半胱氨酸颗粒需要注意什么呢?,541,9,2,商品名,乙酰半胱氨酸颗粒
服用乙酰半胱氨酸颗粒会出现不良反应吗?,542,9,2,商品名,乙酰半胱氨酸颗粒
孩子吃富露施乙酰半胱氨酸颗粒有不良反应怎么?,543,5,3,商品名,富露施
孩子吃富露施乙酰半胱氨酸颗粒有不良反应怎么?,543,13,6,商品名,乙酰半胱氨酸颗粒
乙酰半胱氨酸颗粒和小儿咳喘灵哪个好?,544,7,0,商品名,乙酰半胱氨酸颗粒
求依诺沙星滴眼液药品说明书,547,7,1,商品名,依诺沙星滴眼液
求注射用乳酸环丙沙星药品说明书,548,9,1,商品名,注射用乳酸环丙沙星
注射用更昔洛韦钠的注意事项?,550,6,0,商品名,注射用更昔洛韦
注射用更昔洛韦钠的不良反应有哪些?,551,6,0,商品名,注射用更昔洛韦
长期服用苹果酸氯波必利片有没有人体伤害?,556,11,4,商品名,苹果酸氯波必利片
服用苹果酸氯波必利片颈部肌肉痉挛和抽搐不良反应怎么治?,557,9,2,商品名,苹果酸氯波必利片
服用苹果酸氯波必利片颈部肌肉痉挛和抽搐不良反应怎么治?,557,15,12,疾病,肌肉痉挛
服用苹果酸氯波必利片颈部肌肉痉挛和抽搐不良反应怎么治?,557,18,17,疾病,抽搐
求左氧氟沙星氯化钠注射液药品说明书,561,11,2,商品名,氧氟沙星氯化钠注射液
乳酸左氧氟沙星氯化钠注射液和甲硝唑注射液一起用有什么副作用?,562,12,0,商品名,乳酸左氧氟沙星氯化钠注射液
乳酸左氧氟沙星氯化钠注射液和甲硝唑注射液一起用有什么副作用?,562,19,14,商品名,甲硝唑注射液
大夫您好请问盐酸左氧氟沙星氯化钠注射液和乳酸左氧氟沙星注射液一样吗?,563,18,6,商品名,盐酸左氧氟沙星氯化钠注射液
大夫您好请问盐酸左氧氟沙星氯化钠注射液和乳酸左氧氟沙星注射液一样吗?,563,29,20,商品名,乳酸左氧氟沙星注射液
乳酸左氧氟沙星氯化钠注射液的副作用治疗办法?,564,12,0,商品名,乳酸左氧氟沙星氯化钠注射液
求乳酸左氧氟沙星氯化钠注射液药品说明书,565,13,1,商品名,乳酸左氧氟沙星氯化钠注射液
求盐酸左氧氟沙星氯化钠注射液药品说明书,566,13,1,商品名,盐酸左氧氟沙星氯化钠注射液
乳酸左氧氟沙星氯化钠注射液有什么副作用?,567,12,0,商品名,乳酸左氧氟沙星氯化钠注射液
头孢氨苄泡腾片和头孢氨苄片的药效和用法一样吗?,568,12,8,商品名,头孢氨苄片
吲哚美辛肠溶片是什么成分?,569,6,0,商品名,吲哚美辛肠溶片
吲哚美辛肠溶片的不良反应有哪些?,570,6,0,商品名,吲哚美辛肠溶片
主要成分是?吲哚美辛肠溶片的?,571,12,6,商品名,吲哚美辛肠溶片
吲哚美辛肠溶片的禁忌症有哪些?,572,6,0,商品名,吲哚美辛肠溶片
吲哚美辛肠溶片的注意事项有哪些?,573,6,0,商品名,吲哚美辛肠溶片
请问服用吲哚美辛肠溶片有什么不良反应么?怎么办,574,10,4,商品名,吲哚美辛肠溶片
吲哚美辛肠溶片可以用什么没有副作用的药代?,575,6,0,商品名,吲哚美辛肠溶片
吲哚美辛肠溶片有什么副作用?,576,6,0,商品名,吲哚美辛肠溶片
吲哚美辛肠溶片的药物过量症状有?,577,6,0,商品名,吲哚美辛肠溶片
吲哚美辛肠溶片药物过量会出现什么症状?,578,6,0,商品名,吲哚美辛肠溶片
吲哚美辛肠溶片的用法用量是怎样的?,579,6,0,商品名,吲哚美辛肠溶片
吲哚美辛肠溶片服用后有头晕副作用怎么办?,580,6,0,商品名,吲哚美辛肠溶片
吲哚美辛肠溶片服用后有头晕副作用怎么办?,580,12,11,疾病,头晕
服用吲哚美辛肠溶片后的不良反应有哪些?,581,8,2,商品名,吲哚美辛肠溶片
吲哚美辛肠溶片使用起来有哪些不良反应?,582,6,0,商品名,吲哚美辛肠溶片
求吲哚美辛肠溶片说明书?,583,7,1,商品名,吲哚美辛肠溶片
长期服用吲哚美辛肠溶片是否有副..,584,10,4,商品名,吲哚美辛肠溶片
吲哚美辛肠溶片的用法用量是什么?,585,6,0,商品名,吲哚美辛肠溶片
吲哚美辛肠溶片的药理毒理是什么?,586,6,0,商品名,吲哚美辛肠溶片
吲哚美辛肠溶片使用起来有哪些用药禁忌?,587,6,0,商品名,吲哚美辛肠溶片
吲哚美辛肠溶片的只要成分有哪些?,588,6,0,商品名,吲哚美辛肠溶片
吲哚美辛肠溶片能长期服用吗?,589,6,0,商品名,吲哚美辛肠溶片
请问长期服用吲哚美辛肠溶片?,590,12,6,商品名,吲哚美辛肠溶片
灰黄霉素片有什么副作用吗?,591,4,0,商品名,灰黄霉素片
长期吃灰黄霉素片有哪些副作用?,592,7,3,商品名,灰黄霉素片
灰黄霉素片有什么副作用吧?,593,4,0,商品名,灰黄霉素片
灰黄霉素片的副作用是什么?,594,4,0,商品名,灰黄霉素片
灰黄霉素片有何副作用?,595,4,0,商品名,灰黄霉素片
灰黄霉素片能长期服用?,596,4,0,商品名,灰黄霉素片
灰黄霉素片有哪些注意事项?,597,4,0,商品名,灰黄霉素片
吃灰黄霉素片要注意什么食物,598,5,1,商品名,灰黄霉素片
那个灰黄霉素片它有什么副作用呢?好吗?,599,6,2,商品名,灰黄霉素片
灰黄霉素片的毒副作用大不大?,600,4,0,商品名,灰黄霉素片
灰黄霉素片会有什么不良反应吗,601,4,0,商品名,灰黄霉素片
"服用灰黄霉素片,有可能出现脸部浮肿吗?有什么副作用?",602,6,2,商品名,灰黄霉素片
"服用灰黄霉素片,有可能出现脸部浮肿吗?有什么副作用?",602,16,13,疾病,脸部浮肿
磺胺嘧啶片有什么注意事项?,603,4,0,商品名,磺胺嘧啶片
磺胺嘧啶片有哪些副作用呢?,604,4,0,商品名,磺胺嘧啶片
磺胺嘧啶片副作用有哪些?,605,4,0,商品名,磺胺嘧啶片
磺胺嘧啶片使用禁忌有什么?,606,4,0,商品名,磺胺嘧啶片
磺胺嘧啶片用药有什么禁忌?,607,4,0,商品名,磺胺嘧啶片
磺胺嘧啶片如何检测有无不良反应?,608,4,0,商品名,磺胺嘧啶片
使用磺胺嘧啶片如何测定是否过量?,609,6,2,商品名,磺胺嘧啶片
服用二氟尼柳片有哪些用药禁忌?,610,6,2,商品名,二氟尼柳片
求二氟尼柳片药品说明书,611,5,1,商品名,二氟尼柳片
服用二氟尼柳片有哪些不良反应?,612,6,2,商品名,二氟尼柳片
类风湿性关节炎服用二氟尼柳片不良反应?,613,6,0,疾病,类风湿性关节炎
类风湿性关节炎服用二氟尼柳片不良反应?,613,13,9,商品名,二氟尼柳片
求阿伐斯汀胶囊药品说明书,614,6,1,商品名,阿伐斯汀胶囊
求阿伐斯汀胶囊说明书?,615,6,1,商品名,阿伐斯汀胶囊
阿伐斯汀胶囊的副作用是什么?,616,5,0,商品名,阿伐斯汀胶囊
盐酸莫雷西嗪片化学品成分?,617,6,0,商品名,盐酸莫雷西嗪片
盐酸莫雷西嗪片的主要成分是什么?,618,6,0,商品名,盐酸莫雷西嗪片
盐酸莫雷西嗪片药理毒理?,619,6,0,商品名,盐酸莫雷西嗪片
盐酸莫雷西嗪片有哪些副作用?,620,6,0,商品名,盐酸莫雷西嗪片
盐酸莫雷西嗪片的注意事项是什么?,621,6,0,商品名,盐酸莫雷西嗪片
盐酸莫雷西嗪片药品使用说明书?,622,6,0,商品名,盐酸莫雷西嗪片
服用盐酸莫雷西嗪片有哪些小心注意的事项呢?,623,8,2,商品名,盐酸莫雷西嗪片
长期服用盐酸莫雷西嗪片有什么毒副作用?,624,10,4,商品名,盐酸莫雷西嗪片
使用替加氟栓会出现哪些不良反应?,625,5,2,商品名,替加氟栓
替加氟栓的药理作用?,626,3,0,商品名,替加氟栓
使用替加氟栓应注意哪些事项?,627,5,2,商品名,替加氟栓
尼美舒利分散片和尼美舒利片一样么?,628,6,0,商品名,尼美舒利分散片
尼美舒利分散片和尼美舒利片一样么?,628,12,8,商品名,尼美舒利片
